date,territory_id,territory,region,state,city_tier,channel,product,units_sold,revenue,discount_pct,stock_availability,distributor_count,market_phase
2023-01-01,TR23,Bengaluru North,South,Karnataka,T1,E-Pharmacy,DePURA Kids 15 ml,390,44312.26,0.1457,0.943,11,pre_recall
2023-01-01,TR23,Bengaluru North,South,Karnataka,T1,Hospital Pharmacy,DePURA Kids 10 ml,67,6199.88,0.0208,0.914,11,pre_recall
2023-01-01,TR23,Bengaluru North,South,Karnataka,T1,Hospital Pharmacy,DePURA Kids 15 ml,436,57943.25,0.0008,0.924,11,pre_recall
2023-01-01,TR23,Bengaluru North,South,Karnataka,T1,Pharmacy Chain,DePURA Kids 10 ml,101,8885.15,0.0691,0.891,11,pre_recall
2023-01-01,TR23,Bengaluru North,South,Karnataka,T1,Pharmacy Chain,DePURA Kids 15 ml,478,58802.15,0.0751,0.972,11,pre_recall
2023-01-01,TR23,Bengaluru North,South,Karnataka,T1,Retail Chemist,DePURA Kids 10 ml,339,31205.23,0.0259,1.0,11,pre_recall
2023-01-01,TR23,Bengaluru North,South,Karnataka,T1,Retail Chemist,DePURA Kids 15 ml,1141,143708.22,0.053,0.878,11,pre_recall
2023-01-01,TR24,Bengaluru South,South,Karnataka,T1,E-Pharmacy,DePURA Kids 10 ml,115,9114.93,0.1613,0.932,16,pre_recall
2023-01-01,TR24,Bengaluru South,South,Karnataka,T1,E-Pharmacy,DePURA Kids 15 ml,541,60247.9,0.1627,0.941,16,pre_recall
2023-01-01,TR24,Bengaluru South,South,Karnataka,T1,Hospital Pharmacy,DePURA Kids 10 ml,84,7742.97,0.0246,0.894,16,pre_recall
2023-01-01,TR24,Bengaluru South,South,Karnataka,T1,Hospital Pharmacy,DePURA Kids 15 ml,402,52579.41,0.0166,0.848,16,pre_recall
2023-01-01,TR24,Bengaluru South,South,Karnataka,T1,Pharmacy Chain,DePURA Kids 10 ml,125,10917.81,0.0757,0.868,16,pre_recall
2023-01-01,TR24,Bengaluru South,South,Karnataka,T1,Pharmacy Chain,DePURA Kids 15 ml,497,59637.33,0.0978,0.817,16,pre_recall
2023-01-01,TR24,Bengaluru South,South,Karnataka,T1,Retail Chemist,DePURA Kids 10 ml,364,32717.41,0.0489,0.881,16,pre_recall
2023-01-01,TR24,Bengaluru South,South,Karnataka,T1,Retail Chemist,DePURA Kids 15 ml,1657,206388.49,0.0635,0.938,16,pre_recall
2023-01-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,E-Pharmacy,DePURA Kids 10 ml,7,574.89,0.1309,1.0,4,pre_recall
2023-01-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,E-Pharmacy,DePURA Kids 15 ml,23,2567.39,0.1607,0.923,4,pre_recall
2023-01-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Hospital Pharmacy,DePURA Kids 10 ml,13,1225.11,0.0028,0.917,4,pre_recall
2023-01-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Hospital Pharmacy,DePURA Kids 15 ml,35,4655.0,0.0,0.844,4,pre_recall
2023-01-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Pharmacy Chain,DePURA Kids 10 ml,12,1049.29,0.0747,0.921,4,pre_recall
2023-01-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Pharmacy Chain,DePURA Kids 15 ml,25,3069.64,0.0768,0.952,4,pre_recall
2023-01-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Retail Chemist,DePURA Kids 10 ml,97,8684.98,0.0525,0.936,4,pre_recall
2023-01-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Retail Chemist,DePURA Kids 15 ml,183,23600.85,0.0303,0.875,4,pre_recall
2023-01-01,TR26,Chennai,South,Tamil Nadu,T1,E-Pharmacy,DePURA Kids 10 ml,101,8138.28,0.1473,1.0,16,pre_recall
2023-01-01,TR26,Chennai,South,Tamil Nadu,T1,E-Pharmacy,DePURA Kids 15 ml,547,62951.38,0.1347,1.0,16,pre_recall
2023-01-01,TR26,Chennai,South,Tamil Nadu,T1,Hospital Pharmacy,DePURA Kids 10 ml,89,8360.64,0.0059,0.965,16,pre_recall
2023-01-01,TR26,Chennai,South,Tamil Nadu,T1,Hospital Pharmacy,DePURA Kids 15 ml,405,53357.06,0.0094,0.948,16,pre_recall
2023-01-01,TR26,Chennai,South,Tamil Nadu,T1,Pharmacy Chain,DePURA Kids 10 ml,128,11164.95,0.077,0.886,16,pre_recall
2023-01-01,TR26,Chennai,South,Tamil Nadu,T1,Pharmacy Chain,DePURA Kids 15 ml,515,62796.51,0.0832,0.944,16,pre_recall
2023-01-01,TR26,Chennai,South,Tamil Nadu,T1,Retail Chemist,DePURA Kids 10 ml,262,23801.34,0.0387,0.947,16,pre_recall
2023-01-01,TR26,Chennai,South,Tamil Nadu,T1,Retail Chemist,DePURA Kids 15 ml,1381,180881.31,0.0152,0.903,16,pre_recall
2023-01-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,E-Pharmacy,DePURA Kids 10 ml,34,2683.06,0.1649,0.972,8,pre_recall
2023-01-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,E-Pharmacy,DePURA Kids 15 ml,116,13192.37,0.1449,1.0,8,pre_recall
2023-01-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Hospital Pharmacy,DePURA Kids 10 ml,41,3869.38,0.0013,0.923,8,pre_recall
2023-01-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Hospital Pharmacy,DePURA Kids 15 ml,140,18328.26,0.0157,0.957,8,pre_recall
2023-01-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Pharmacy Chain,DePURA Kids 10 ml,52,4460.32,0.0923,0.976,8,pre_recall
2023-01-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Pharmacy Chain,DePURA Kids 15 ml,150,18621.95,0.0666,0.951,8,pre_recall
2023-01-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Retail Chemist,DePURA Kids 10 ml,199,18203.15,0.032,0.944,8,pre_recall
2023-01-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Retail Chemist,DePURA Kids 15 ml,611,75894.1,0.0661,0.939,8,pre_recall
2023-01-01,TR28,Hyderabad,South,Telangana,T1,E-Pharmacy,DePURA Kids 10 ml,100,8036.23,0.1496,1.0,9,pre_recall
2023-01-01,TR28,Hyderabad,South,Telangana,T1,E-Pharmacy,DePURA Kids 15 ml,518,58641.91,0.1488,1.0,9,pre_recall
2023-01-01,TR28,Hyderabad,South,Telangana,T1,Hospital Pharmacy,DePURA Kids 10 ml,93,8680.35,0.0123,0.915,9,pre_recall
2023-01-01,TR28,Hyderabad,South,Telangana,T1,Hospital Pharmacy,DePURA Kids 15 ml,331,42350.4,0.038,0.915,9,pre_recall
2023-01-01,TR28,Hyderabad,South,Telangana,T1,Pharmacy Chain,DePURA Kids 10 ml,139,11953.47,0.09,0.88,9,pre_recall
2023-01-01,TR28,Hyderabad,South,Telangana,T1,Pharmacy Chain,DePURA Kids 15 ml,590,71346.44,0.0908,0.938,9,pre_recall
2023-01-01,TR28,Hyderabad,South,Telangana,T1,Retail Chemist,DePURA Kids 10 ml,321,28890.5,0.0476,0.941,9,pre_recall
2023-01-01,TR28,Hyderabad,South,Telangana,T1,Retail Chemist,DePURA Kids 15 ml,1328,170071.2,0.0371,0.937,9,pre_recall
2023-01-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,16,1304.64,0.1371,0.921,5,pre_recall
2023-01-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,58,6470.74,0.1612,1.0,5,pre_recall
2023-01-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,21,1916.63,0.0342,0.982,5,pre_recall
2023-01-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,60,7891.88,0.011,0.909,5,pre_recall
2023-01-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,26,2252.43,0.0833,0.94,5,pre_recall
2023-01-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,68,8142.03,0.0997,0.908,5,pre_recall
2023-01-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,108,9554.46,0.0638,0.975,5,pre_recall
2023-01-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,344,43948.83,0.0394,0.939,5,pre_recall
2023-01-01,TR30,Kochi-Trivandrum,South,Kerala,T2,E-Pharmacy,DePURA Kids 10 ml,40,3210.87,0.1506,0.934,5,pre_recall
2023-01-01,TR30,Kochi-Trivandrum,South,Kerala,T2,E-Pharmacy,DePURA Kids 15 ml,121,13799.69,0.1425,0.931,5,pre_recall
2023-01-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Hospital Pharmacy,DePURA Kids 10 ml,52,4887.61,0.0054,0.917,5,pre_recall
2023-01-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Hospital Pharmacy,DePURA Kids 15 ml,170,22066.3,0.024,0.873,5,pre_recall
2023-01-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Pharmacy Chain,DePURA Kids 10 ml,44,3837.91,0.077,0.881,5,pre_recall
2023-01-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Pharmacy Chain,DePURA Kids 15 ml,169,20773.68,0.0758,0.954,5,pre_recall
2023-01-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Retail Chemist,DePURA Kids 10 ml,162,14916.65,0.0256,0.876,5,pre_recall
2023-01-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Retail Chemist,DePURA Kids 15 ml,547,69936.62,0.0387,0.936,5,pre_recall
2023-01-01,TR31,Kolkata,East,West Bengal,T1,E-Pharmacy,DePURA Kids 10 ml,58,4584.63,0.1635,0.965,16,pre_recall
2023-01-01,TR31,Kolkata,East,West Bengal,T1,E-Pharmacy,DePURA Kids 15 ml,397,45185.23,0.1442,0.96,16,pre_recall
2023-01-01,TR31,Kolkata,East,West Bengal,T1,Hospital Pharmacy,DePURA Kids 10 ml,59,5534.91,0.0073,0.924,16,pre_recall
2023-01-01,TR31,Kolkata,East,West Bengal,T1,Hospital Pharmacy,DePURA Kids 15 ml,240,31891.71,0.0009,0.866,16,pre_recall
2023-01-01,TR31,Kolkata,East,West Bengal,T1,Pharmacy Chain,DePURA Kids 10 ml,94,8279.49,0.0679,0.905,16,pre_recall
2023-01-01,TR31,Kolkata,East,West Bengal,T1,Pharmacy Chain,DePURA Kids 15 ml,451,54180.19,0.0967,0.911,16,pre_recall
2023-01-01,TR31,Kolkata,East,West Bengal,T1,Retail Chemist,DePURA Kids 10 ml,218,19332.76,0.0616,0.956,16,pre_recall
2023-01-01,TR31,Kolkata,East,West Bengal,T1,Retail Chemist,DePURA Kids 15 ml,1063,135813.16,0.0394,0.963,16,pre_recall
2023-01-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,E-Pharmacy,DePURA Kids 10 ml,11,880.13,0.1533,0.979,3,pre_recall
2023-01-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,E-Pharmacy,DePURA Kids 15 ml,24,2685.51,0.1587,1.0,3,pre_recall
2023-01-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Hospital Pharmacy,DePURA Kids 10 ml,18,1671.89,0.0171,0.92,3,pre_recall
2023-01-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Hospital Pharmacy,DePURA Kids 15 ml,44,5715.4,0.0233,0.94,3,pre_recall
2023-01-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Pharmacy Chain,DePURA Kids 10 ml,9,804.19,0.0545,0.95,3,pre_recall
2023-01-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Pharmacy Chain,DePURA Kids 15 ml,29,3551.18,0.0793,0.984,3,pre_recall
2023-01-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Retail Chemist,DePURA Kids 10 ml,96,8753.16,0.0351,0.89,3,pre_recall
2023-01-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Retail Chemist,DePURA Kids 15 ml,244,31588.57,0.0266,0.957,3,pre_recall
2023-01-01,TR33,Patna,East,Bihar,T2,E-Pharmacy,DePURA Kids 10 ml,22,1768.33,0.1494,0.955,6,pre_recall
2023-01-01,TR33,Patna,East,Bihar,T2,E-Pharmacy,DePURA Kids 15 ml,61,6875.82,0.1525,0.911,6,pre_recall
2023-01-01,TR33,Patna,East,Bihar,T2,Hospital Pharmacy,DePURA Kids 10 ml,26,2380.38,0.0312,1.0,6,pre_recall
2023-01-01,TR33,Patna,East,Bihar,T2,Hospital Pharmacy,DePURA Kids 15 ml,78,10370.55,0.0003,0.971,6,pre_recall
2023-01-01,TR33,Patna,East,Bihar,T2,Pharmacy Chain,DePURA Kids 10 ml,35,3056.72,0.0758,0.957,6,pre_recall
2023-01-01,TR33,Patna,East,Bihar,T2,Pharmacy Chain,DePURA Kids 15 ml,98,11882.4,0.0884,0.957,6,pre_recall
2023-01-01,TR33,Patna,East,Bihar,T2,Retail Chemist,DePURA Kids 10 ml,97,8887.34,0.0305,0.949,6,pre_recall
2023-01-01,TR33,Patna,East,Bihar,T2,Retail Chemist,DePURA Kids 15 ml,475,61186.68,0.0315,0.934,6,pre_recall
2023-01-01,TR34,Ranchi,East,Jharkhand,T3,E-Pharmacy,DePURA Kids 10 ml,16,1292.59,0.1451,0.956,6,pre_recall
2023-01-01,TR34,Ranchi,East,Jharkhand,T3,E-Pharmacy,DePURA Kids 15 ml,35,3860.19,0.1707,0.941,6,pre_recall
2023-01-01,TR34,Ranchi,East,Jharkhand,T3,Hospital Pharmacy,DePURA Kids 10 ml,25,2276.05,0.0366,0.936,6,pre_recall
2023-01-01,TR34,Ranchi,East,Jharkhand,T3,Hospital Pharmacy,DePURA Kids 15 ml,58,7441.67,0.0353,0.9,6,pre_recall
2023-01-01,TR34,Ranchi,East,Jharkhand,T3,Pharmacy Chain,DePURA Kids 10 ml,15,1335.85,0.0576,0.894,6,pre_recall
2023-01-01,TR34,Ranchi,East,Jharkhand,T3,Pharmacy Chain,DePURA Kids 15 ml,37,4659.65,0.0531,0.902,6,pre_recall
2023-01-01,TR34,Ranchi,East,Jharkhand,T3,Retail Chemist,DePURA Kids 10 ml,138,12574.95,0.0357,0.898,6,pre_recall
2023-01-01,TR34,Ranchi,East,Jharkhand,T3,Retail Chemist,DePURA Kids 15 ml,319,40637.29,0.0422,0.912,6,pre_recall
2023-01-01,TR35,Bhubaneswar,East,Odisha,T2,E-Pharmacy,DePURA Kids 10 ml,25,2015.9,0.1467,0.919,6,pre_recall
2023-01-01,TR35,Bhubaneswar,East,Odisha,T2,E-Pharmacy,DePURA Kids 15 ml,83,9776.98,0.1143,0.931,6,pre_recall
2023-01-01,TR35,Bhubaneswar,East,Odisha,T2,Hospital Pharmacy,DePURA Kids 10 ml,36,3341.52,0.0178,0.924,6,pre_recall
2023-01-01,TR35,Bhubaneswar,East,Odisha,T2,Hospital Pharmacy,DePURA Kids 15 ml,90,11624.18,0.0289,0.931,6,pre_recall
2023-01-01,TR35,Bhubaneswar,East,Odisha,T2,Pharmacy Chain,DePURA Kids 10 ml,30,2666.81,0.0593,0.888,6,pre_recall
2023-01-01,TR35,Bhubaneswar,East,Odisha,T2,Pharmacy Chain,DePURA Kids 15 ml,82,9966.75,0.0861,0.883,6,pre_recall
2023-01-01,TR35,Bhubaneswar,East,Odisha,T2,Retail Chemist,DePURA Kids 10 ml,126,11557.0,0.0294,0.943,6,pre_recall
2023-01-01,TR35,Bhubaneswar,East,Odisha,T2,Retail Chemist,DePURA Kids 15 ml,391,50006.06,0.0384,0.918,6,pre_recall
2023-01-01,TR36,Guwahati,East,Assam,T2,E-Pharmacy,DePURA Kids 10 ml,39,3202.98,0.1309,1.0,8,pre_recall
2023-01-01,TR36,Guwahati,East,Assam,T2,E-Pharmacy,DePURA Kids 15 ml,126,14359.12,0.1431,0.98,8,pre_recall
2023-01-01,TR36,Guwahati,East,Assam,T2,Hospital Pharmacy,DePURA Kids 10 ml,34,3136.5,0.0238,1.0,8,pre_recall
2023-01-01,TR36,Guwahati,East,Assam,T2,Hospital Pharmacy,DePURA Kids 15 ml,143,18413.12,0.0319,0.971,8,pre_recall
2023-01-01,TR36,Guwahati,East,Assam,T2,Pharmacy Chain,DePURA Kids 10 ml,43,3785.05,0.0685,1.0,8,pre_recall
2023-01-01,TR36,Guwahati,East,Assam,T2,Pharmacy Chain,DePURA Kids 15 ml,145,17817.75,0.0761,0.971,8,pre_recall
2023-01-01,TR36,Guwahati,East,Assam,T2,Retail Chemist,DePURA Kids 10 ml,167,15272.23,0.0323,0.912,8,pre_recall
2023-01-01,TR36,Guwahati,East,Assam,T2,Retail Chemist,DePURA Kids 15 ml,492,62349.35,0.0472,0.946,8,pre_recall
2023-02-01,TR01,Delhi North,North,Delhi,T1,E-Pharmacy,DePURA Kids 10 ml,121,9934.17,0.1312,0.977,16,pre_recall
2023-02-01,TR01,Delhi North,North,Delhi,T1,E-Pharmacy,DePURA Kids 15 ml,476,54526.77,0.1387,0.949,16,pre_recall
2023-02-01,TR01,Delhi North,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 10 ml,116,10708.79,0.0231,0.936,16,pre_recall
2023-02-01,TR01,Delhi North,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 15 ml,542,71027.09,0.0147,0.981,16,pre_recall
2023-02-01,TR01,Delhi North,North,Delhi,T1,Pharmacy Chain,DePURA Kids 10 ml,131,11190.7,0.096,0.9,16,pre_recall
2023-02-01,TR01,Delhi North,North,Delhi,T1,Pharmacy Chain,DePURA Kids 15 ml,581,69580.69,0.0995,0.963,16,pre_recall
2023-02-01,TR01,Delhi North,North,Delhi,T1,Retail Chemist,DePURA Kids 10 ml,321,28877.84,0.048,0.944,16,pre_recall
2023-02-01,TR01,Delhi North,North,Delhi,T1,Retail Chemist,DePURA Kids 15 ml,1721,219973.77,0.039,0.935,16,pre_recall
2023-02-01,TR02,Delhi South,North,Delhi,T1,E-Pharmacy,DePURA Kids 10 ml,102,8229.72,0.1462,0.899,12,pre_recall
2023-02-01,TR02,Delhi South,North,Delhi,T1,E-Pharmacy,DePURA Kids 15 ml,459,51426.34,0.1576,0.919,12,pre_recall
2023-02-01,TR02,Delhi South,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 10 ml,97,9128.42,0.0042,0.932,12,pre_recall
2023-02-01,TR02,Delhi South,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 15 ml,406,52821.73,0.0218,0.891,12,pre_recall
2023-02-01,TR02,Delhi South,North,Delhi,T1,Pharmacy Chain,DePURA Kids 10 ml,99,8616.59,0.079,0.882,12,pre_recall
2023-02-01,TR02,Delhi South,North,Delhi,T1,Pharmacy Chain,DePURA Kids 15 ml,530,66464.85,0.0571,0.877,12,pre_recall
2023-02-01,TR02,Delhi South,North,Delhi,T1,Retail Chemist,DePURA Kids 10 ml,316,28815.07,0.0351,0.98,12,pre_recall
2023-02-01,TR02,Delhi South,North,Delhi,T1,Retail Chemist,DePURA Kids 15 ml,1834,236684.86,0.0297,0.883,12,pre_recall
2023-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,25,1966.22,0.1677,0.936,5,pre_recall
2023-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,93,10500.59,0.1511,0.965,5,pre_recall
2023-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,36,3379.57,0.0066,0.917,5,pre_recall
2023-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,117,15292.07,0.0173,0.884,5,pre_recall
2023-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,46,3954.35,0.0903,0.939,5,pre_recall
2023-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,112,13589.1,0.0877,0.958,5,pre_recall
2023-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,159,14804.51,0.0147,0.906,5,pre_recall
2023-02-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,519,65493.39,0.0512,0.938,5,pre_recall
2023-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,E-Pharmacy,DePURA Kids 10 ml,24,1905.61,0.1598,0.966,8,pre_recall
2023-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,E-Pharmacy,DePURA Kids 15 ml,100,11169.67,0.1602,0.97,8,pre_recall
2023-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Hospital Pharmacy,DePURA Kids 10 ml,32,2967.16,0.0188,0.935,8,pre_recall
2023-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Hospital Pharmacy,DePURA Kids 15 ml,112,14755.6,0.0094,1.0,8,pre_recall
2023-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Pharmacy Chain,DePURA Kids 10 ml,34,2926.57,0.0891,0.944,8,pre_recall
2023-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Pharmacy Chain,DePURA Kids 15 ml,84,10273.35,0.0804,0.905,8,pre_recall
2023-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Retail Chemist,DePURA Kids 10 ml,149,13461.9,0.0439,0.921,8,pre_recall
2023-02-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Retail Chemist,DePURA Kids 15 ml,430,54891.33,0.0402,0.96,8,pre_recall
2023-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,32,2578.66,0.1473,1.0,6,pre_recall
2023-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,92,10111.02,0.1737,0.931,6,pre_recall
2023-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,39,3555.81,0.0352,0.843,6,pre_recall
2023-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,104,13658.87,0.0125,0.884,6,pre_recall
2023-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,35,3016.37,0.0797,0.895,6,pre_recall
2023-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,110,13387.11,0.085,0.881,6,pre_recall
2023-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,165,14923.4,0.0429,0.902,6,pre_recall
2023-02-01,TR05,Lucknow,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,528,67258.71,0.0422,0.894,6,pre_recall
2023-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,35,2870.0,0.1323,1.0,5,pre_recall
2023-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,109,12053.03,0.1686,0.958,5,pre_recall
2023-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,42,3804.78,0.0414,0.947,5,pre_recall
2023-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,141,18651.51,0.0054,1.0,5,pre_recall
2023-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,52,4576.62,0.0687,0.88,5,pre_recall
2023-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,155,19432.3,0.0574,0.943,5,pre_recall
2023-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,194,17799.09,0.0291,0.912,5,pre_recall
2023-02-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,703,89146.33,0.0397,0.96,5,pre_recall
2023-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,E-Pharmacy,DePURA Kids 10 ml,7,558.91,0.1551,0.901,3,pre_recall
2023-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,E-Pharmacy,DePURA Kids 15 ml,17,1949.53,0.1378,0.938,3,pre_recall
2023-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Hospital Pharmacy,DePURA Kids 10 ml,10,922.32,0.024,0.875,3,pre_recall
2023-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Hospital Pharmacy,DePURA Kids 15 ml,26,3354.89,0.0298,0.894,3,pre_recall
2023-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Pharmacy Chain,DePURA Kids 10 ml,9,762.99,0.1029,0.922,3,pre_recall
2023-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Pharmacy Chain,DePURA Kids 15 ml,20,2500.04,0.0601,0.907,3,pre_recall
2023-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Retail Chemist,DePURA Kids 10 ml,58,5274.17,0.0377,0.86,3,pre_recall
2023-02-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Retail Chemist,DePURA Kids 15 ml,171,21634.72,0.0487,0.874,3,pre_recall
2023-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,E-Pharmacy,DePURA Kids 10 ml,23,1872.18,0.1386,1.0,7,pre_recall
2023-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,E-Pharmacy,DePURA Kids 15 ml,94,10664.62,0.147,0.964,7,pre_recall
2023-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Hospital Pharmacy,DePURA Kids 10 ml,32,3012.15,0.0039,0.933,7,pre_recall
2023-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Hospital Pharmacy,DePURA Kids 15 ml,102,12964.15,0.0444,0.866,7,pre_recall
2023-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Pharmacy Chain,DePURA Kids 10 ml,32,2817.49,0.0683,0.962,7,pre_recall
2023-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Pharmacy Chain,DePURA Kids 15 ml,118,14480.07,0.0774,0.92,7,pre_recall
2023-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Retail Chemist,DePURA Kids 10 ml,123,11295.82,0.0282,0.892,7,pre_recall
2023-02-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Retail Chemist,DePURA Kids 15 ml,489,62380.92,0.0408,0.931,7,pre_recall
2023-02-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,E-Pharmacy,DePURA Kids 10 ml,28,2236.78,0.1547,0.909,6,pre_recall
2023-02-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,E-Pharmacy,DePURA Kids 15 ml,73,8427.54,0.132,0.85,6,pre_recall
2023-02-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Hospital Pharmacy,DePURA Kids 10 ml,38,3496.74,0.0262,0.906,6,pre_recall
