consumer_id,child_age_group,region,city_tier,awareness,price_sensitivity,brand_trust,adherence_score,current_brand,consumer_segment
CON00336,1-5 years,West,T2,5,3.0,5,0.652,Not currently buying,Mainstream
CON00337,0-12 months,East,T1,5,3.0,4,1.0,Other brand,Convenience-driven
CON00338,0-12 months,East,T1,5,2.0,5,0.873,DePURA Kids,Convenience-driven
CON00339,6-12 years,South,T2,3,2.0,5,0.821,Other brand,Health-conscious
CON00340,0-12 months,North,T2,3,3.0,3,0.477,Other brand,Mainstream
CON00341,6-12 years,South,T1,5,3.0,3,0.718,Other brand,Mainstream
CON00342,0-12 months,West,T1,2,3.0,5,0.479,Other brand,Low-awareness
CON00343,1-5 years,East,T2,3,4.0,2,0.39,Other brand,Price-sensitive
CON00344,1-5 years,South,T1,4,3.0,4,0.836,Other brand,Convenience-driven
CON00345,1-5 years,East,T3,3,3.0,3,0.423,Other brand,Mainstream
CON00346,0-12 months,North,T3,4,4.0,4,0.699,Other brand,Price-sensitive
CON00347,1-5 years,South,T2,3,4.0,4,0.525,Other brand,Price-sensitive
CON00348,6-12 years,West,T1,4,3.0,5,0.616,DePURA Kids,Mainstream
CON00349,13-18 years,West,T3,3,5.0,3,0.39,Other brand,Price-sensitive
CON00350,0-12 months,South,T2,3,3.0,3,0.475,Other brand,Convenience-driven
CON00351,1-5 years,North,T2,3,1.0,3,0.642,Other brand,Convenience-driven
CON00352,0-12 months,North,T2,4,4.0,5,0.647,DePURA Kids,Price-sensitive
CON00353,1-5 years,North,T1,4,3.0,3,0.687,Other brand,Mainstream
CON00354,1-5 years,Central,T3,5,3.0,5,0.853,Other brand,Health-conscious
CON00355,1-5 years,South,T1,3,1.0,3,0.538,Other brand,Mainstream
CON00356,6-12 years,East,T2,3,4.0,5,0.611,Other brand,Price-sensitive
CON00357,0-12 months,South,T1,3,3.0,5,0.834,Other brand,Health-conscious
CON00358,0-12 months,South,T1,4,3.0,5,0.789,DePURA Kids,Health-conscious
CON00359,0-12 months,Central,T2,4,3.0,3,0.405,DePURA Kids,Mainstream
CON00360,0-12 months,West,T2,5,3.0,4,0.603,Other brand,Convenience-driven
CON00361,1-5 years,West,T1,4,3.0,3,0.27,Other brand,Mainstream
CON00362,0-12 months,South,T2,3,2.0,4,0.778,Not currently buying,Health-conscious
CON00363,0-12 months,West,T1,4,3.0,4,0.77,Other brand,Convenience-driven
CON00364,6-12 years,West,T1,3,5.0,4,0.476,Not currently buying,Price-sensitive
CON00365,0-12 months,East,T3,4,5.0,3,0.436,Not currently buying,Price-sensitive
CON00366,1-5 years,East,T1,5,2.0,4,0.39,DePURA Kids,Convenience-driven
CON00367,0-12 months,South,T2,4,4.0,4,0.778,Other brand,Price-sensitive
CON00368,0-12 months,South,T1,4,2.0,2,0.85,Other brand,Mainstream
CON00369,0-12 months,West,T1,5,2.0,3,0.682,DePURA Kids,Convenience-driven
CON00370,0-12 months,South,T1,4,2.0,4,0.601,Not currently buying,Convenience-driven
CON00371,6-12 years,South,T1,5,,5,0.739,DePURA Kids,Health-conscious
CON00372,1-5 years,Central,T2,4,3.0,4,0.655,Other brand,Mainstream
CON00373,1-5 years,West,T2,3,4.0,3,0.699,Not currently buying,Price-sensitive
CON00374,6-12 years,North,T2,4,2.0,5,0.809,DePURA Kids,Health-conscious
CON00375,0-12 months,South,T1,5,5.0,4,0.873,DePURA Kids,Price-sensitive
CON00376,0-12 months,Central,T2,3,3.0,3,0.573,Other brand,Mainstream
CON00377,0-12 months,South,T1,3,4.0,5,0.836,Other brand,Price-sensitive
CON00378,1-5 years,North,T1,4,3.0,4,0.64,Not currently buying,Convenience-driven
CON00379,1-5 years,South,T1,3,3.0,3,0.784,Not currently buying,Mainstream
CON00380,0-12 months,South,T2,3,2.0,3,0.628,Other brand,Mainstream
CON00381,6-12 years,South,T1,3,2.0,4,0.787,Other brand,Health-conscious
CON00382,0-12 months,West,T2,5,,5,0.737,Other brand,Convenience-driven
CON00383,1-5 years,East,T2,3,4.0,3,0.534,Other brand,Price-sensitive
CON00384,0-12 months,South,T1,3,4.0,3,0.35,Other brand,Price-sensitive
CON00385,6-12 years,South,T2,4,3.0,3,0.672,Other brand,Convenience-driven
CON00386,0-12 months,North,T2,2,3.0,3,0.689,Other brand,Low-awareness
CON00387,13-18 years,North,T2,4,4.0,5,0.664,Other brand,Price-sensitive
CON00388,1-5 years,East,T2,4,4.0,4,0.786,DePURA Kids,Price-sensitive
CON00389,0-12 months,East,T2,4,4.0,3,0.638,Other brand,Price-sensitive
CON00390,0-12 months,North,T2,2,3.0,5,0.621,Other brand,Low-awareness
CON00391,0-12 months,East,T2,5,2.0,5,0.795,DePURA Kids,Health-conscious
CON00392,1-5 years,South,T2,4,3.0,4,0.839,DePURA Kids,Health-conscious
CON00393,1-5 years,West,T1,3,3.0,4,0.58,Not currently buying,Convenience-driven
CON00394,0-12 months,North,T2,3,3.0,4,0.818,Other brand,Health-conscious
CON00395,1-5 years,South,T1,4,4.0,5,0.88,Other brand,Price-sensitive
CON00396,1-5 years,North,T2,5,2.0,3,0.64,Other brand,Mainstream
CON00397,0-12 months,South,T1,4,3.0,4,0.786,DePURA Kids,Health-conscious
CON00398,6-12 years,South,T2,5,5.0,5,0.457,Other brand,Price-sensitive
CON00399,6-12 years,Central,T2,4,4.0,4,0.522,DePURA Kids,Price-sensitive
CON00400,6-12 years,South,T2,3,5.0,3,0.48,Other brand,Price-sensitive
CON00401,1-5 years,South,T3,4,3.0,4,0.415,DePURA Kids,Mainstream
CON00402,0-12 months,South,T1,4,2.0,4,0.519,DePURA Kids,Convenience-driven
CON00403,0-12 months,West,T1,2,3.0,5,0.648,Not currently buying,Low-awareness
CON00404,0-12 months,South,T1,5,4.0,4,0.699,Other brand,Price-sensitive
CON00405,1-5 years,East,T2,3,2.0,5,0.737,Other brand,Health-conscious
CON00406,0-12 months,North,T2,4,5.0,4,0.622,Not currently buying,Price-sensitive
CON00407,0-12 months,North,T2,3,3.0,4,0.721,Other brand,Health-conscious
CON00408,1-5 years,South,T3,3,3.0,5,0.64,Other brand,Mainstream
CON00409,0-12 months,East,T2,5,4.0,4,0.641,Other brand,Price-sensitive
CON00410,1-5 years,Central,T2,4,1.0,4,0.698,DePURA Kids,Mainstream
CON00411,6-12 years,West,T2,3,,3,0.362,Other brand,Convenience-driven
CON00412,0-12 months,East,T2,3,3.0,4,0.666,DePURA Kids,Mainstream
CON00413,1-5 years,West,T1,5,3.0,5,0.674,Other brand,Mainstream
CON00414,0-12 months,West,T1,3,3.0,3,0.704,Not currently buying,Convenience-driven
CON00415,6-12 years,West,T1,3,2.0,4,0.601,Other brand,Convenience-driven
CON00416,0-12 months,Central,T2,3,4.0,4,0.658,Other brand,Price-sensitive
CON00417,6-12 years,North,T1,4,3.0,4,0.775,Other brand,Convenience-driven
CON00418,1-5 years,West,T2,2,2.0,2,0.434,Other brand,Low-awareness
CON00419,0-12 months,South,T1,5,4.0,4,0.806,Other brand,Price-sensitive
CON00420,1-5 years,North,T2,4,3.0,4,0.579,DePURA Kids,Convenience-driven
CON00421,0-12 months,West,T2,4,3.0,5,0.671,Other brand,Mainstream
CON00422,6-12 years,West,T1,3,4.0,3,0.132,Not currently buying,Price-sensitive
CON00423,0-12 months,North,T2,4,1.0,4,0.64,DePURA Kids,Mainstream
CON00424,0-12 months,East,T2,3,3.0,5,0.392,Other brand,Convenience-driven
CON00425,0-12 months,West,T1,5,3.0,3,0.459,DePURA Kids,Mainstream
CON00426,1-5 years,Central,T2,5,3.0,4,0.647,Other brand,Mainstream
CON00427,6-12 years,Central,T2,1,1.0,4,0.308,Other brand,Low-awareness
CON00428,0-12 months,North,T2,4,2.0,3,0.51,Other brand,Convenience-driven
CON00429,1-5 years,Central,T3,3,5.0,5,0.748,Not currently buying,Price-sensitive
CON00430,1-5 years,North,T2,2,3.0,5,0.783,Other brand,Low-awareness
CON00431,0-12 months,South,T1,3,2.0,4,0.905,Not currently buying,Health-conscious
CON00432,0-12 months,North,T2,4,3.0,4,0.442,Not currently buying,Mainstream
CON00433,0-12 months,South,T1,2,2.0,2,0.786,Other brand,Low-awareness
CON00434,1-5 years,East,T1,5,2.0,4,0.445,Other brand,Convenience-driven
CON00435,0-12 months,East,T2,2,,3,0.672,Not currently buying,Low-awareness
CON00436,1-5 years,East,T3,4,2.0,5,0.664,Other brand,Mainstream
CON00437,0-12 months,South,T3,4,3.0,4,0.528,Other brand,Mainstream
CON00438,0-12 months,North,T2,3,2.0,4,0.777,DePURA Kids,Convenience-driven
CON00439,6-12 years,North,T1,3,4.0,4,0.564,Other brand,Price-sensitive
CON00440,1-5 years,North,T1,5,3.0,3,0.537,Other brand,Mainstream
CON00441,0-12 months,East,T1,3,3.0,3,0.527,Other brand,Mainstream
CON00442,0-12 months,South,T1,3,2.0,3,0.466,DePURA Kids,Convenience-driven
CON00443,1-5 years,North,T2,3,3.0,5,0.601,Other brand,Mainstream
CON00444,1-5 years,North,T2,3,3.0,5,0.636,Other brand,Mainstream
CON00445,0-12 months,North,T2,3,4.0,5,0.591,Not currently buying,Price-sensitive
CON00446,6-12 years,East,T2,1,2.0,4,0.604,Other brand,Low-awareness
CON00447,6-12 years,North,T3,3,2.0,3,0.435,Other brand,Mainstream
CON00448,13-18 years,East,T1,3,3.0,4,0.445,Not currently buying,Mainstream
CON00449,13-18 years,South,T1,4,1.0,2,0.539,Other brand,Mainstream
CON00450,6-12 years,South,T2,3,2.0,3,0.473,Other brand,Mainstream
CON00451,0-12 months,South,T1,3,3.0,4,0.687,Other brand,Convenience-driven
CON00452,6-12 years,North,T2,4,4.0,4,0.594,Other brand,Price-sensitive
CON00453,6-12 years,North,T2,3,4.0,5,0.707,Other brand,Price-sensitive
CON00454,1-5 years,East,T3,4,4.0,3,0.45,DePURA Kids,Price-sensitive
CON00455,0-12 months,Central,T3,3,3.0,4,0.949,DePURA Kids,Health-conscious
CON00456,0-12 months,South,T3,3,3.0,5,0.4,Other brand,Convenience-driven
CON00457,0-12 months,Central,T2,4,3.0,4,0.689,DePURA Kids,Mainstream
CON00458,0-12 months,West,T1,4,2.0,4,0.697,Other brand,Mainstream
CON00459,6-12 years,South,T1,3,3.0,4,0.549,Other brand,Convenience-driven
CON00460,0-12 months,East,T1,3,3.0,3,0.748,Other brand,Mainstream
CON00461,1-5 years,North,T2,3,5.0,4,0.647,Not currently buying,Price-sensitive
CON00462,0-12 months,North,T2,5,3.0,5,0.76,DePURA Kids,Health-conscious
CON00463,1-5 years,North,T1,4,2.0,4,0.581,Other brand,Convenience-driven
CON00464,1-5 years,East,T3,4,4.0,4,0.697,DePURA Kids,Price-sensitive
CON00465,0-12 months,South,T1,1,3.0,4,0.542,Other brand,Low-awareness
CON00466,1-5 years,South,T1,4,3.0,4,0.497,Not currently buying,Convenience-driven
CON00467,6-12 years,North,T1,4,3.0,4,0.298,DePURA Kids,Convenience-driven
CON00468,6-12 years,West,T2,2,5.0,4,0.489,Other brand,Low-awareness
CON00469,6-12 years,North,T1,3,4.0,5,0.547,Other brand,Price-sensitive
CON00470,6-12 years,South,T1,4,3.0,4,0.602,DePURA Kids,Convenience-driven
CON00471,0-12 months,West,T1,5,4.0,3,0.883,Not currently buying,Price-sensitive
CON00472,0-12 months,East,T2,5,2.0,3,0.719,DePURA Kids,Mainstream
CON00473,1-5 years,South,T2,4,3.0,5,0.743,DePURA Kids,Health-conscious
CON00474,1-5 years,North,T2,2,4.0,2,0.429,Other brand,Low-awareness
CON00475,1-5 years,North,T3,3,5.0,4,0.546,DePURA Kids,Price-sensitive
CON00476,0-12 months,North,T2,3,4.0,3,0.693,Not currently buying,Price-sensitive
CON00477,0-12 months,North,T3,4,3.0,1,0.656,Other brand,Mainstream
CON00478,1-5 years,East,T2,3,2.0,4,0.839,Other brand,Convenience-driven
CON00479,6-12 years,East,T2,3,4.0,3,0.368,Other brand,Price-sensitive
CON00480,1-5 years,West,T1,5,3.0,4,0.953,Other brand,Convenience-driven
CON00481,6-12 years,North,T2,2,1.0,3,0.762,DePURA Kids,Low-awareness
CON00482,0-12 months,North,T3,2,2.0,3,0.874,Other brand,Low-awareness
CON00483,6-12 years,Central,T2,4,5.0,4,0.662,Other brand,Price-sensitive
CON00484,13-18 years,West,T3,4,3.0,5,0.687,Other brand,Mainstream
CON00485,1-5 years,West,T1,3,2.0,5,0.687,Not currently buying,Convenience-driven
CON00486,1-5 years,North,T1,4,2.0,2,0.372,Other brand,Mainstream
CON00487,0-12 months,North,T3,3,4.0,4,0.684,Other brand,Price-sensitive
CON00488,0-12 months,West,T2,4,2.0,5,0.671,Other brand,Convenience-driven
CON00489,0-12 months,North,T2,2,3.0,4,0.586,DePURA Kids,Low-awareness
CON00490,1-5 years,South,T1,3,,2,0.402,Not currently buying,Convenience-driven
CON00491,6-12 years,North,T2,4,2.0,3,0.38,Other brand,Mainstream
CON00492,6-12 years,West,T1,5,4.0,3,0.91,Other brand,Price-sensitive
CON00493,0-12 months,South,T1,5,3.0,5,0.747,DePURA Kids,Health-conscious
CON00494,0-12 months,South,T1,5,2.0,4,0.786,DePURA Kids,Health-conscious
CON00495,13-18 years,East,T2,2,4.0,4,0.382,Other brand,Low-awareness
CON00496,1-5 years,West,T1,3,2.0,4,0.767,Other brand,Convenience-driven
CON00497,6-12 years,North,T1,4,2.0,3,0.837,Other brand,Mainstream
CON00498,1-5 years,Central,T2,5,4.0,5,0.353,DePURA Kids,Price-sensitive
CON00499,0-12 months,North,T2,3,3.0,3,0.652,Other brand,Mainstream
CON00500,0-12 months,North,T2,5,3.0,3,0.442,Other brand,Convenience-driven
CON00501,0-12 months,North,T1,4,4.0,4,0.69,Other brand,Price-sensitive
CON00502,1-5 years,South,T1,3,1.0,5,0.488,Other brand,Mainstream
CON00503,13-18 years,West,T2,5,5.0,4,0.334,Other brand,Price-sensitive
CON00504,1-5 years,West,T1,4,3.0,4,0.586,Other brand,Convenience-driven
CON00505,0-12 months,West,T2,3,3.0,4,0.648,Other brand,Mainstream
CON00506,0-12 months,South,T1,3,3.0,3,0.776,Not currently buying,Mainstream
CON00507,0-12 months,North,T2,3,4.0,3,0.437,Not currently buying,Price-sensitive
CON00508,0-12 months,Central,T2,4,3.0,5,0.66,Other brand,Mainstream
CON00509,1-5 years,East,T2,4,3.0,4,0.57,Other brand,Mainstream
CON00510,0-12 months,North,T1,3,3.0,2,0.591,Not currently buying,Convenience-driven
CON00511,1-5 years,South,T1,4,3.0,5,0.449,Other brand,Mainstream
CON00512,6-12 years,South,T1,4,3.0,4,0.504,Other brand,Mainstream
CON00513,6-12 years,West,T1,3,3.0,4,0.538,Not currently buying,Convenience-driven
CON00514,6-12 years,South,T2,3,3.0,3,0.507,Other brand,Mainstream
CON00515,1-5 years,South,T3,2,2.0,3,0.584,Other brand,Low-awareness
CON00516,0-12 months,South,T1,2,4.0,3,0.497,Other brand,Low-awareness
CON00517,6-12 years,North,T2,4,5.0,3,0.379,Other brand,Price-sensitive
CON00518,0-12 months,Central,T3,4,5.0,4,0.574,Other brand,Price-sensitive
CON00519,1-5 years,North,T2,2,3.0,3,0.613,Other brand,Low-awareness
CON00520,1-5 years,North,T1,3,4.0,5,0.91,Other brand,Price-sensitive
CON00521,6-12 years,West,T1,1,1.0,5,1.0,Other brand,Low-awareness
CON00522,0-12 months,North,T2,4,2.0,3,0.789,DePURA Kids,Mainstream
CON00523,1-5 years,North,T1,5,,3,0.621,Other brand,Mainstream
CON00524,1-5 years,East,T2,5,5.0,5,0.609,DePURA Kids,Price-sensitive
CON00525,0-12 months,East,T1,3,3.0,5,0.672,Other brand,Mainstream
CON00526,0-12 months,North,T3,2,4.0,4,0.742,Other brand,Low-awareness
CON00527,0-12 months,North,T2,4,4.0,3,0.657,Other brand,Price-sensitive
CON00528,1-5 years,West,T1,3,,4,0.246,Other brand,Mainstream
CON00529,0-12 months,North,T2,4,3.0,3,0.696,Other brand,Convenience-driven
CON00530,1-5 years,West,T1,4,4.0,4,0.789,Other brand,Price-sensitive
CON00531,6-12 years,South,T1,3,4.0,5,0.336,Other brand,Price-sensitive
CON00532,1-5 years,North,T2,3,5.0,4,0.607,Other brand,Price-sensitive
CON00533,1-5 years,South,T1,4,2.0,5,0.514,DePURA Kids,Mainstream
CON00534,1-5 years,East,T2,4,2.0,5,0.665,DePURA Kids,Mainstream
CON00535,1-5 years,North,T1,3,4.0,5,0.465,Other brand,Price-sensitive
CON00536,1-5 years,Central,T3,5,5.0,5,0.554,DePURA Kids,Price-sensitive
CON00537,0-12 months,North,T1,3,3.0,5,0.731,Other brand,Health-conscious
CON00538,6-12 years,Central,T3,3,4.0,4,0.507,Other brand,Price-sensitive
CON00539,1-5 years,North,T1,4,2.0,5,0.585,DePURA Kids,Mainstream
CON00540,0-12 months,Central,T2,1,3.0,5,0.496,Other brand,Low-awareness
CON00541,0-12 months,West,T1,3,3.0,3,0.526,Other brand,Convenience-driven
CON00542,0-12 months,East,T2,3,4.0,1,0.443,DePURA Kids,Price-sensitive
CON00543,0-12 months,North,T3,3,4.0,4,0.521,Other brand,Price-sensitive
CON00544,1-5 years,North,T2,3,4.0,3,0.796,Other brand,Price-sensitive
CON00545,6-12 years,North,T1,4,3.0,3,0.406,Other brand,Mainstream
CON00546,0-12 months,North,T2,4,4.0,5,0.759,Not currently buying,Price-sensitive
CON00547,1-5 years,South,T1,2,3.0,5,0.332,DePURA Kids,Low-awareness
CON00548,6-12 years,East,T2,3,4.0,4,0.817,Not currently buying,Price-sensitive
CON00549,0-12 months,South,T1,4,4.0,3,0.648,Other brand,Price-sensitive
CON00550,0-12 months,South,T1,4,3.0,3,0.648,DePURA Kids,Mainstream
CON00551,6-12 years,South,T1,4,2.0,4,0.747,DePURA Kids,Convenience-driven
CON00552,1-5 years,North,T2,2,2.0,5,0.836,Other brand,Low-awareness
CON00553,0-12 months,East,T3,4,4.0,5,0.758,DePURA Kids,Price-sensitive
CON00554,0-12 months,East,T2,3,4.0,3,0.509,Not currently buying,Price-sensitive
CON00555,0-12 months,North,T2,2,4.0,3,0.801,Other brand,Low-awareness
CON00556,0-12 months,North,T3,2,4.0,5,0.668,Other brand,Low-awareness
CON00557,0-12 months,Central,T3,2,4.0,5,0.743,Other brand,Low-awareness
CON00558,1-5 years,East,T2,3,4.0,2,0.339,Other brand,Price-sensitive
CON00559,1-5 years,South,T1,3,3.0,3,0.407,Not currently buying,Mainstream
CON00560,0-12 months,West,T1,4,4.0,3,0.813,Other brand,Price-sensitive
CON00561,1-5 years,West,T2,3,3.0,3,0.481,Other brand,Mainstream
CON00562,6-12 years,West,T2,4,2.0,4,0.416,Other brand,Mainstream
CON00563,13-18 years,East,T3,4,2.0,4,0.616,Other brand,Mainstream
CON00564,1-5 years,South,T1,5,1.0,4,0.832,DePURA Kids,Health-conscious
CON00565,0-12 months,South,T2,2,4.0,4,0.907,Other brand,Low-awareness
CON00566,0-12 months,North,T1,4,3.0,4,0.811,Not currently buying,Convenience-driven
CON00567,0-12 months,West,T1,3,2.0,4,0.629,Other brand,Mainstream
CON00568,0-12 months,South,T1,5,4.0,2,0.634,Other brand,Price-sensitive
CON00569,6-12 years,North,T2,4,4.0,4,0.552,Other brand,Price-sensitive
CON00570,0-12 months,North,T3,3,3.0,3,0.737,Other brand,Mainstream
CON00571,6-12 years,South,T2,4,2.0,3,0.479,Other brand,Mainstream
CON00572,0-12 months,Central,T3,3,4.0,4,0.84,DePURA Kids,Price-sensitive
CON00573,6-12 years,Central,T3,4,3.0,5,0.638,Other brand,Mainstream
CON00574,0-12 months,West,T1,4,3.0,1,0.541,Other brand,Mainstream
CON00575,1-5 years,North,T2,3,3.0,5,0.614,Other brand,Mainstream
CON00576,1-5 years,East,T1,5,3.0,5,0.739,Other brand,Health-conscious
CON00577,0-12 months,North,T3,3,4.0,3,1.0,Other brand,Price-sensitive
CON00578,0-12 months,Central,T2,5,3.0,3,0.915,DePURA Kids,Mainstream
CON00579,1-5 years,South,T1,3,3.0,2,0.723,Other brand,Convenience-driven
CON00580,6-12 years,West,T3,5,3.0,5,0.542,DePURA Kids,Mainstream
CON00581,1-5 years,South,T2,5,3.0,5,0.464,DePURA Kids,Convenience-driven
CON00582,0-12 months,North,T1,4,2.0,5,0.387,Other brand,Mainstream
CON00583,6-12 years,West,T1,3,2.0,4,0.56,Other brand,Mainstream
CON00584,1-5 years,South,T1,5,4.0,4,0.61,Other brand,Price-sensitive
CON00585,13-18 years,North,T1,3,4.0,2,0.444,Other brand,Price-sensitive
CON00586,1-5 years,East,T2,5,3.0,4,0.67,DePURA Kids,Convenience-driven
CON00587,0-12 months,West,T2,3,4.0,2,0.476,Other brand,Price-sensitive
CON00588,13-18 years,South,T1,4,3.0,3,0.454,Other brand,Mainstream
CON00589,1-5 years,North,T1,4,3.0,4,0.78,DePURA Kids,Convenience-driven
CON00590,6-12 years,Central,T3,4,5.0,5,0.57,Not currently buying,Price-sensitive
CON00591,0-12 months,North,T2,3,3.0,4,0.725,Not currently buying,Health-conscious
CON00592,6-12 years,West,T1,4,2.0,4,0.571,DePURA Kids,Mainstream
CON00593,0-12 months,East,T3,2,4.0,4,0.754,Other brand,Low-awareness
CON00594,1-5 years,South,T1,3,2.0,5,0.726,DePURA Kids,Health-conscious
CON00595,13-18 years,South,T1,4,2.0,5,0.714,Other brand,Health-conscious
CON00596,0-12 months,East,T2,3,2.0,4,0.658,Other brand,Mainstream
CON00597,0-12 months,North,T3,3,3.0,5,0.544,Not currently buying,Mainstream
CON00598,6-12 years,North,T1,4,4.0,3,0.671,Other brand,Price-sensitive
CON00599,1-5 years,South,T1,3,3.0,4,0.751,Not currently buying,Health-conscious
CON00600,6-12 years,North,T1,5,3.0,3,0.9,Other brand,Mainstream
CON00601,6-12 years,South,T1,4,4.0,4,0.504,Other brand,Price-sensitive
CON00602,0-12 months,Central,T2,3,3.0,4,0.575,Other brand,Convenience-driven
CON00603,0-12 months,North,T2,3,4.0,3,0.505,Other brand,Price-sensitive
CON00604,0-12 months,South,T1,4,3.0,5,0.825,DePURA Kids,Convenience-driven
CON00605,0-12 months,Central,T2,4,3.0,3,0.392,Not currently buying,Mainstream
CON00606,1-5 years,North,T2,3,4.0,4,0.469,Other brand,Price-sensitive
CON00607,0-12 months,South,T2,4,3.0,4,0.794,Other brand,Convenience-driven
CON00608,1-5 years,West,T1,5,3.0,4,0.86,Not currently buying,Health-conscious
CON00609,13-18 years,North,T2,4,3.0,4,0.739,Other brand,Convenience-driven
CON00610,0-12 months,South,T1,3,1.0,4,0.936,DePURA Kids,Health-conscious
CON00611,0-12 months,West,T1,5,2.0,4,0.638,DePURA Kids,Mainstream
CON00612,6-12 years,West,T1,3,3.0,3,0.369,Not currently buying,Mainstream
CON00613,1-5 years,Central,T3,5,4.0,3,0.793,DePURA Kids,Price-sensitive
CON00614,0-12 months,South,T1,4,3.0,5,0.738,DePURA Kids,Health-conscious
CON00615,0-12 months,North,T2,4,5.0,4,0.871,Other brand,Price-sensitive
CON00616,1-5 years,East,T3,4,5.0,5,0.76,Other brand,Price-sensitive
CON00617,1-5 years,West,T1,4,4.0,4,0.436,Other brand,Price-sensitive
CON00618,0-12 months,North,T2,4,3.0,4,0.42,Other brand,Mainstream
CON00619,1-5 years,North,T2,3,2.0,5,0.569,DePURA Kids,Convenience-driven
CON00620,6-12 years,East,T3,4,4.0,5,0.839,DePURA Kids,Price-sensitive
CON00621,6-12 years,North,T1,4,2.0,4,0.992,Other brand,Convenience-driven
CON00622,0-12 months,South,T1,3,3.0,5,0.633,Other brand,Mainstream
CON00623,0-12 months,North,T1,2,3.0,4,0.927,Other brand,Low-awareness
CON00624,0-12 months,East,T1,3,5.0,4,0.601,Other brand,Price-sensitive
CON00625,1-5 years,East,T3,3,3.0,4,0.541,Other brand,Mainstream
CON00626,1-5 years,West,T1,5,3.0,5,0.725,DePURA Kids,Convenience-driven
CON00627,0-12 months,North,T1,3,3.0,4,0.389,Not currently buying,Mainstream
CON00628,0-12 months,North,T1,3,3.0,4,0.432,Not currently buying,Mainstream
CON00629,1-5 years,East,T2,5,4.0,4,0.599,Other brand,Price-sensitive
